T	Rxx_Sept 2024_#2 by Chris
272.1373	0.7875282
272.1581	0.7875694
272.1703	0.7875694
272.1898	0.7875711
272.2041	0.7875711
272.222	0.7876201
272.2366	0.7876201
272.2474	0.7876171
272.2701	0.7876171
272.2875	0.7876526
272.3005	0.7876526
272.3137	0.7876774
272.3356	0.7876774
272.3459	0.7876952
272.3683	0.7877137
272.3805	0.7877137
272.4	0.7877554
272.4153	0.7877554
272.4309	0.7877595
272.4502	0.7877595
272.469	0.7877991
272.4835	0.7877991
272.5046	0.7878359
272.5162	0.7878359
272.536	0.7878446
272.5497	0.7878446
272.5703	0.7879147
272.583	0.7879147
272.6028	0.7879074
272.6211	0.7879521
272.6323	0.7879521
272.6452	0.7879717
272.6675	0.7879717
272.6887	0.7880036
272.7	0.7880036
272.7231	0.7880063
272.7379	0.7880063
272.7559	0.7880312
272.7694	0.7880312
272.7829	0.7880636
272.8025	0.7880636
272.8203	0.7880855
272.8356	0.7880855
272.8549	0.7881138
272.8687	0.7881582
272.883	0.7881582
272.9018	0.7881651
272.9201	0.7881651
272.9307	0.7882093
272.9524	0.7882093
272.9651	0.7882466
272.9863	0.7882466
273.0051	0.7882816
273.0175	0.7882816
273.0316	0.7882993
273.052	0.7882993
273.07	0.7883077
273.0835	0.7883424
273.1041	0.7883424
273.1169	0.7883536
273.1283	0.7883536
273.1518	0.788422
273.1719	0.788422
273.1855	0.788413
273.1987	0.788413
273.2173	0.7884735
273.2315	0.7884735
273.2517	0.7884678
273.2718	0.7884678
273.2779	0.7885202
273.302	0.7885412
273.3238	0.7885412
273.3373	0.7885791
273.3572	0.7885791
273.3695	0.7885865
273.3883	0.7885865
273.4008	0.788635
273.4196	0.788635
273.4364	0.7886465
273.4542	0.7886465
273.4656	0.7886885
273.4876	0.7886885
273.498	0.7887013
273.5195	0.7887632
273.5323	0.7887632
273.5527	0.7887599
273.5649	0.7887599
273.584	0.7887889
273.6	0.7887889
273.6172	0.7888126
273.6337	0.7888126
273.651	0.7888368
273.6653	0.7888368
273.6884	0.7888358
273.6972	0.7888358
273.7213	0.7888857
273.7338	0.7888857
273.7466	0.7889307
273.7681	0.7889307
273.7782	0.7889528
273.7992	0.7889962
273.8156	0.7889962
273.8342	0.7889926
273.8483	0.7889926
273.8682	0.789031
273.8836	0.789031
273.9027	0.7890488
273.9155	0.7890488
273.9298	0.7890711
273.9503	0.7890711
273.9619	0.7891254
273.9829	0.7891254
273.9963	0.7891203
274.017	0.7891745
274.0322	0.7891745
274.0519	0.7891898
274.0663	0.7891898
274.0836	0.7892029
274.098	0.7892029
274.1201	0.7892678
274.1326	0.7892678
274.1529	0.7892787
274.1686	0.7892787
274.1888	0.7893016
274.2008	0.7893016
274.2221	0.7893248
274.2346	0.7893248
274.2538	0.7893275
274.2671	0.7893813
274.2874	0.7893813
274.3001	0.789408
274.3204	0.789408
274.3353	0.7894189
274.3566	0.7894189
274.3691	0.7894587
274.3888	0.7894587
274.4	0.7895144
274.4203	0.7895144
274.4341	0.7895228
274.4517	0.7895228
274.4674	0.7895921
274.4868	0.7895874
274.5007	0.7895874
274.5207	0.789615
274.5353	0.789615
274.5529	0.7896461
274.5662	0.7896461
274.5865	0.7896589
274.5984	0.7896589
274.6206	0.7897219
274.6341	0.7897219
274.6468	0.7897328
274.6682	0.7897328
274.6829	0.7897666
274.7018	0.7897686
274.7173	0.7897686
274.7293	0.7897849
274.7507	0.7897849
274.771	0.7898275
274.7841	0.7898275
274.8028	0.7898853
274.8188	0.7898853
274.8357	0.7898754
274.8525	0.7898754
274.8728	0.7899093
274.885	0.7899093
274.9022	0.78996
274.916	0.78996
274.9334	0.7899813
274.9449	0.7899813
274.966	0.7899979
274.9863	0.7900317
274.9991	0.7900317
275.0194	0.7900776
275.0314	0.7900776
275.0539	0.7900732
275.067	0.7900732
275.0862	0.7901016
275.1009	0.7901016
275.1172	0.7901065
275.1322	0.7901065
275.1532	0.790137
275.166	0.790137
275.1861	0.790166
275.2008	0.7901911
275.2187	0.7901911
275.2315	0.7902207
275.2542	0.7902207
275.2649	0.7902521
275.2868	0.7902521
275.302	0.7902827
275.3205	0.7902827
275.3274	0.7903023
275.3481	0.7903023
275.3693	0.7903367
275.3787	0.7903367
275.3998	0.7903756
275.4224	0.7904122
275.4344	0.7904122
275.4532	0.7904084
275.4671	0.7904084
275.489	0.7904455
275.4998	0.7904455
275.5145	0.790473
275.5338	0.790473
275.5573	0.7905085
275.5667	0.7905085
275.5922	0.7905208
275.6013	0.7905208
275.6136	0.7905688
275.6361	0.7905827
275.6492	0.7905827
275.6672	0.790625
275.6819	0.790625
275.7047	0.7906457
275.7146	0.7906457
275.7309	0.7906858
275.751	0.7906858
275.7628	0.7906648
275.7843	0.7906648
275.8046	0.7907234
275.8172	0.7907234
275.8383	0.7907668
275.8504	0.7907668
275.8641	0.7907821
275.8844	0.7908006
275.8978	0.7908006
275.919	0.7908246
275.9305	0.7908246
275.9525	0.7908306
275.9672	0.7908306
275.987	0.7908633
276.0012	0.7908633
276.0111	0.7908778
276.0235	0.7908778
276.0412	0.790916
276.0589	0.790916
276.0826	0.7909504
276.0963	0.7909651
276.107	0.7909651
276.1301	0.7909779
276.1427	0.7909779
276.1664	0.7910202
276.1865	0.7910202
276.2026	0.79106
276.2128	0.79106
276.2351	0.7910892
276.2494	0.7910892
276.2703	0.7911036
276.2851	0.7911036
276.3031	0.7911484
276.3192	0.7911484
276.3391	0.7911803
276.3498	0.7911803
276.3713	0.7912201
276.3861	0.7912321
276.4057	0.7912321
276.4189	0.7912801
276.4388	0.7912801
276.4525	0.7912934
276.4731	0.7912934
276.4858	0.7913396
276.5062	0.7913396
276.5253	0.7913172
276.5379	0.7913172
276.5583	0.7913701
276.5715	0.7913939
276.5825	0.7913939
276.6016	0.7914026
276.6139	0.7914026
276.6367	0.7914448
276.6561	0.7914448
276.6693	0.7914937
276.6894	0.7914937
276.702	0.7914947
276.7227	0.7914947
276.7367	0.7915097
276.759	0.7915097
276.7706	0.7915583
276.7914	0.7915556
276.8029	0.7915556
276.8218	0.7915714
276.8361	0.7915714
276.8536	0.7916079
276.8673	0.7916079
276.8843	0.7916849
276.8961	0.7916849
276.9174	0.7916925
276.9312	0.7916925
276.9525	0.7916988
276.9665	0.7916988
276.9778	0.7917094
276.998	0.7917094
277.0179	0.7917373
277.0298	0.7917373
277.0449	0.7917891
277.0648	0.7917994
277.0772	0.7917994
277.0979	0.791822
277.1109	0.791822
277.1332	0.7918395
277.1446	0.7918395
277.165	0.7919142
277.178	0.7919142
277.2003	0.7919161
277.22	0.7919161
277.2362	0.7919701
277.2526	0.791972
277.2658	0.791972
277.2795	0.7919884
277.2997	0.7919884
277.3213	0.7920427
277.3345	0.7920427
277.3488	0.7920691
277.3698	0.7920691
277.3887	0.7920893
277.4019	0.7920893
277.4084	0.7920942
277.4376	0.7920942
277.4537	0.7921384
277.4732	0.7921384
277.4843	0.7921436
277.5059	0.7921633
277.5186	0.7921633
277.5389	0.792197
277.5448	0.792197
277.5678	0.7922385
277.5875	0.7922385
277.5991	0.7922385
277.6191	0.7922385
277.6335	0.7922819
277.6505	0.7922819
277.6659	0.7923081
277.6872	0.7923081
277.6999	0.7923533
277.7167	0.7923533
277.7326	0.7923692
277.7534	0.7923867
277.7648	0.7923867
277.7856	0.7924229
277.7953	0.7924229
277.8172	0.7924635
277.8315	0.7924635
277.8518	0.7924878
277.8644	0.7924878
277.8839	0.7925195
277.8972	0.7925195
277.9171	0.7925219
277.9315	0.7925219
277.945	0.7925454
277.9666	0.7925849
277.9815	0.7925849
277.999	0.7926233
278.012	0.7926233
278.0314	0.7926193
278.0541	0.7926193
278.0669	0.7926512
278.0801	0.7926512
278.1006	0.7926989
278.1098	0.7926989
278.1275	0.7927265
278.15	0.7927265
278.1695	0.792733
278.183	0.792733
278.2025	0.7927586
278.2158	0.7927586
278.2361	0.7927876
278.2497	0.7928034
278.2708	0.7928034
278.2835	0.7928484
278.3028	0.7928484
278.3161	0.7928653
278.3361	0.7928653
278.3486	0.7929114
278.3703	0.7929114
278.3808	0.7929141
278.4033	0.7929141
278.4179	0.7929509
278.4358	0.792991
278.4486	0.792991
278.4686	0.7929935
278.483	0.7929935
278.5036	0.7930246
278.5147	0.7930246
278.5361	0.7930548
278.5491	0.7930548
278.5648	0.793098
278.5865	0.793098
278.5979	0.7931437
278.6112	0.7931437
278.6337	0.7931558
278.6505	0.7931558
278.6632	0.7931506
278.6846	0.7931789
278.6954	0.7931789
278.7193	0.793215
278.7318	0.793215
278.7516	0.7932444
278.7657	0.7932444
278.7873	0.793254
278.7993	0.793254
278.8182	0.7932717
278.8265	0.7932717
278.8415	0.7932976
278.8621	0.7932976
278.8771	0.7933306
278.8975	0.7933306
278.9132	0.7933865
278.9312	0.7934121
278.9458	0.7934121
278.96	0.7934187
278.9817	0.7934187
278.9947	0.7934375
279.0159	0.7934375
279.0382	0.7934577
279.048	0.7934577
279.0708	0.7935032
279.0841	0.7935032
279.1045	0.7935423
279.1184	0.7935423
279.1371	0.7935548
279.1537	0.7936063
279.1716	0.7936063
279.1841	0.7936022
279.2054	0.7936022
279.2157	0.793605
279.2388	0.793605
279.2513	0.7936513
279.2627	0.7936513
279.2844	0.7936685
279.3064	0.7936685
279.3168	0.7936941
279.3383	0.7936941
279.3508	0.7937316
279.3616	0.7937316
279.3809	0.7937583
279.3959	0.7938101
279.4152	0.7938101
279.4361	0.7938305
279.4483	0.7938305
279.4687	0.7938363
279.4828	0.7938363
279.5024	0.7938712
279.5165	0.7938712
279.5338	0.7939039
279.5512	0.7939039
279.5692	0.7939345
279.5812	0.7939345
279.6013	0.7939833
279.6133	0.7939833
279.6324	0.7939882
279.6515	0.7940297
279.6665	0.7940297
279.6796	0.794031
279.7	0.794031
279.7123	0.7940814
279.7327	0.7940814
279.7526	0.7940918
279.7649	0.7940918
279.7867	0.7941199
279.7973	0.7941199
279.811	0.7941682
279.8311	0.7941843
279.845	0.7941843
279.8652	0.7942104
279.8859	0.7942104
279.8987	0.7942285
279.9175	0.7942285
279.9331	0.7942716
279.9527	0.7942716
279.9568	0.794289
279.9816	0.794289
279.9952	0.7943149
280.0146	0.7943149
280.0287	0.7943386
280.0497	0.7943676
280.0592	0.7943676
280.0813	0.7944079
280.105	0.7944079
280.114	0.7944145
280.1266	0.7944145
280.149	0.7944647
280.1691	0.7944647
280.1827	0.7944442
280.2048	0.7944442
280.2162	0.794481
280.2315	0.794481
280.2507	0.7945342
280.2712	0.7945342
280.2887	0.7945479
280.3065	0.7945479
280.3226	0.7945601
280.3357	0.7945967
280.3543	0.7945967
280.368	0.7946138
280.3865	0.7946138
280.3983	0.7946373
280.4177	0.7946373
280.4294	0.7946793
280.4513	0.7946793
280.471	0.7946733
280.4811	0.7946733
280.4943	0.7946995
280.5156	0.7946995
280.5336	0.7947227
280.5481	0.7947884
280.5645	0.7947884
280.5757	0.7947821
280.5907	0.7947821
280.6104	0.7948261
280.6235	0.7948261
280.6468	0.794879
280.6654	0.794879
280.6796	0.7948885
280.6974	0.7948885
280.7121	0.7949316
280.7293	0.7949316
280.7446	0.794951
280.7594	0.794951
280.7785	0.7949714
280.7993	0.7949856
280.8132	0.7949856
280.8343	0.795044
280.8469	0.795044
280.8676	0.7950622
280.8813	0.7950622
280.901	0.7951204
280.9174	0.7951204
280.9352	0.7951031
280.9494	0.7951031
280.9596	0.7951356
280.9818	0.7951356
280.9944	0.7951839
281.0131	0.7951989
281.0254	0.7951989
281.0482	0.7952057
281.0632	0.7952057
281.0835	0.7952496
281.1046	0.7952496
281.1172	0.7952608
281.1318	0.7952608
281.1523	0.7953053
281.1641	0.7953053
281.1841	0.7953058
281.1976	0.7953058
281.2203	0.795326
281.2313	0.795326
281.2505	0.7953473
281.268	0.7954067
281.2853	0.7954067
281.2998	0.795419
281.3111	0.795419
281.3347	0.7954575
281.3527	0.7954575
281.3725	0.7954875
281.3854	0.7954875
281.4002	0.7954981
281.4172	0.7954981
281.4314	0.7955425
281.4514	0.7955425
281.4646	0.7955595
281.4852	0.7956015
281.4975	0.7956015
281.517	0.7956372
281.537	0.7956372
281.5482	0.795638
281.562	0.795638
281.5819	0.7956402
281.5992	0.7956402
281.6143	0.7956839
281.636	0.7956839
281.6466	0.7957171
281.6669	0.7957408
281.6727	0.7957408
281.6861	0.7957635
281.7078	0.7957635
281.7232	0.7957725
281.7447	0.7957725
281.7565	0.7958246
281.7771	0.7958246
281.7917	0.7958248
281.8142	0.7958248
281.8255	0.795839
281.8505	0.795839
281.8607	0.7958739
281.8827	0.7958739
281.8975	0.7959023
281.9189	0.7959023
281.9305	0.7959378
281.9528	0.7959844
281.9726	0.7959844
281.9869	0.7959751
282.0001	0.7959751
282.0218	0.7960095
282.0361	0.7960095
282.0545	0.7960401
282.0685	0.7960401
282.0897	0.7960883
282.1026	0.7960883
282.1139	0.7960962
282.1356	0.7960962
282.1559	0.7961317
282.1681	0.7961611
282.1876	0.7961611
282.2011	0.7961933
282.2176	0.7961933
282.233	0.7962116
282.2539	0.7962116
282.2637	0.7962547
282.2838	0.7962547
282.2962	0.7963057
282.3168	0.7963057
282.3339	0.7963133
282.3482	0.7963133
282.3705	0.7963226
282.382	0.7963226
282.399	0.7963483
282.4136	0.7963886
282.4337	0.7963886
282.4549	0.7964191
282.4649	0.7964191
282.488	0.7964448
282.5002	0.7964448
282.5195	0.7964617
282.5302	0.7964617
282.5545	0.7964985
282.5647	0.7964985
282.5785	0.7965067
282.5956	0.7965067
282.616	0.7965612
282.6273	0.7965738
282.6466	0.7965738
282.662	0.7965921
282.6844	0.7965921
282.694	0.7966172
282.7161	0.7966172
282.7282	0.7966518
282.7467	0.7966518
282.7635	0.7966431
282.7823	0.7966431
282.7925	0.7966818
282.8143	0.7966818
282.8297	0.7967235
282.8493	0.7967235
282.862	0.7967303
282.8829	0.7967656
282.8956	0.7967656
282.9169	0.7967907
282.9301	0.7967907
282.9516	0.7968201
282.9632	0.7968201
282.9855	0.7968428
282.9993	0.7968428
283.017	0.7968392
283.0294	0.7968392
283.0498	0.7968547
283.0633	0.7968547
283.0829	0.7968992
283.0986	0.7968992
283.1157	0.7969196
283.1309	0.7969328
283.1565	0.7969328
283.1758	0.7969851
283.196	0.7969851
283.206	0.7970219
283.2245	0.7970219
283.2391	0.7970323
283.2577	0.7970323
283.2693	0.7970871
283.2867	0.7970871
283.2994	0.7971007
283.3177	0.7971185
283.3296	0.7971185
283.3503	0.7971741
283.3639	0.7971741
283.3844	0.797155
283.3951	0.797155
283.4142	0.797185
283.4272	0.797185
283.4466	0.7972144
283.4596	0.7972144
283.4784	0.7972407
283.4933	0.7972407
283.5138	0.7972472
283.5268	0.7972472
283.5456	0.7973162
283.5622	0.7973162
283.5741	0.7973476
283.5923	0.7973787
283.6114	0.7973787
283.6239	0.7973814
283.6449	0.7973814
283.6601	0.7974351
283.6798	0.7974351
283.7021	0.7974474
283.7155	0.7974474
283.7285	0.7974671
283.7498	0.7974671
283.7628	0.797461
283.7816	0.7975112
283.7954	0.7975112
283.817	0.7975549
283.8305	0.7975549
283.849	0.7975838
283.8712	0.7975838
283.8798	0.7976086
283.8962	0.7976086
283.9142	0.7976266
283.9298	0.7976266
283.9428	0.7976468
283.9633	0.7976468
283.9766	0.7976882
283.9974	0.7977156
284.0107	0.7977156
284.0302	0.7977633
284.0521	0.7977633
284.0676	0.7977742
284.0848	0.7977742
284.0984	0.7978222
284.1206	0.7978222
284.1325	0.7978503
284.1517	0.7978503
284.1692	0.7978718
284.1874	0.7978718
284.1994	0.7978937
284.2202	0.7978937
284.2307	0.7979308
284.2526	0.7979422
284.2668	0.7979422
284.2798	0.7979594
284.3006	0.7979594
284.3189	0.7979886
284.3334	0.7979886
284.3522	0.7979897
284.3658	0.7979897
284.3853	0.7980399
284.4002	0.7980399
284.4191	0.7980688
284.4335	0.7980688
284.4518	0.7980832
284.466	0.7980832
284.484	0.7981091
284.4965	0.7981362
284.5187	0.7981362
284.5301	0.7981596
284.5445	0.7981596
284.565	0.798188
284.5839	0.798188
284.6033	0.7982295
284.6218	0.7982295
284.6355	0.7982709
284.6558	0.7982709
284.6678	0.7983077
284.6872	0.7983077
284.7006	0.7983271
284.7209	0.7983593
284.7314	0.7983593
284.7518	0.7983832
284.7651	0.7983832
284.7843	0.7983691
284.7993	0.7983691
284.8169	0.7984078
284.8289	0.7984078
284.8419	0.7984179
284.8628	0.7984179
284.8811	0.7984656
284.8973	0.7984656
284.9079	0.7985038
284.9282	0.7985038
284.9465	0.7985278
284.9619	0.7985554
284.9816	0.7985554
284.9916	0.7985941
285.013	0.7985941
285.0272	0.7986085
285.0498	0.7986085
285.0615	0.7986527
285.0801	0.7986527
285.0943	0.7986721
285.1143	0.7986721
285.1296	0.7987056
285.1494	0.7987056
285.1644	0.7987291
285.1825	0.79874
285.1978	0.79874
285.2106	0.7987683
285.2287	0.7987683
285.2412	0.7987684
285.2632	0.7987684
285.2768	0.7988185
285.2971	0.7988185
285.3149	0.7988614
285.3333	0.7988614
285.3456	0.7988728
285.3593	0.7988728
285.3744	0.7989236
285.395	0.7989331
285.4106	0.7989331
285.4316	0.7989516
285.4441	0.7989516
285.4634	0.7989836
285.4773	0.7989836
285.4999	0.7990392
285.5111	0.7990392
285.5342	0.7990365
285.5479	0.7990365
285.5686	0.799058
285.5833	0.799058
285.5973	0.7991047
285.6121	0.7991047
285.6322	0.7991262
285.6445	0.7991262
285.6635	0.799163
285.6858	0.7991701
285.6986	0.7991701
285.7176	0.7992094
285.7304	0.7992094
285.7516	0.7992416
285.7661	0.7992416
285.7862	0.7992733
285.8007	0.7992733
285.82	0.7992961
285.832	0.7992961
285.853	0.799325
285.8663	0.799325
285.8845	0.7993493
285.8993	0.7993845
285.9179	0.7993845
285.928	0.7994148
285.9509	0.7994148
285.9643	0.7994491
285.981	0.7994491
285.9992	0.7994862
286.0179	0.7994862
286.0307	0.7995059
286.0502	0.7995059
286.0645	0.7995296
286.0812	0.7995296
286.0977	0.7995577
286.1225	0.7995686
286.1373	0.7995686
286.1536	0.7996352
286.1743	0.7996352
286.1866	0.7996482
286.2048	0.7996482
286.2166	0.7996717
286.2347	0.7996717
286.2487	0.7995228
286.265	0.7995228
286.2806	0.7997055
286.2994	0.7997055
286.319	0.7997377
286.3304	0.799753
286.3436	0.799753
286.3621	0.7998102
286.3736	0.7998102
286.3943	0.7998253
286.4091	0.7998253
286.4273	0.7998552
286.4427	0.7998552
286.4597	0.7998744
286.4746	0.7998744
286.4931	0.7998997
286.5088	0.7998997
286.5298	0.7999452
286.5421	0.7999452
286.5569	0.7999543
286.5768	0.7999543
286.5913	0.7999712
286.6078	0.8000175
286.628	0.8000175
286.649	0.8000352
286.6622	0.8000352
286.6823	0.8000852
286.6941	0.8000852
286.7167	0.8000549
286.7285	0.8000549
286.7509	0.8000895
286.7646	0.8000895
286.7842	0.8001357
286.7996	0.8001357
286.8186	0.800164
286.8296	0.8001943
286.8522	0.8001943
286.8604	0.8002338
286.8687	0.8002338
286.8855	0.8002232
286.9049	0.8002232
286.9223	0.8002625
286.9406	0.8002625
286.9599	0.800281
286.9717	0.800281
286.993	0.8002821
287.0116	0.8002821
287.0301	0.8003429
287.0467	0.8003429
287.0646	0.800368
287.0806	0.8003576
287.1006	0.8003576
287.1146	0.8003934
287.1286	0.8003934
287.1491	0.8004422
287.1699	0.8004422
287.1837	0.8004668
287.2047	0.8004668
287.2193	0.8005016
287.2325	0.8005016
287.2491	0.8005016
287.2695	0.8005016
287.285	0.8005483
287.3049	0.800571
287.3176	0.800571
287.3355	0.80058
287.3473	0.80058
287.369	0.8006437
287.3892	0.8006437
287.4009	0.8006601
287.4135	0.8006601
287.4346	0.8007002
287.4461	0.8007002
287.4644	0.8007267
287.4813	0.8007267
287.4958	0.8007398
287.5161	0.8007796
287.5301	0.8007796
287.5494	0.8007935
287.5627	0.8007935
287.5812	0.8007987
287.5933	0.8007987
287.607	0.8008557
287.614	0.8008557
287.629	0.8008505
287.6495	0.8008505
287.6628	0.8008682
287.687	0.8008682
287.7005	0.800913
287.7208	0.800913
287.7377	0.8009362
287.7585	0.8009568
287.7726	0.8009568
287.7948	0.8009817
287.8109	0.8009817
287.8308	0.8010327
287.8444	0.8010327
287.8686	0.8010668
287.8804	0.8010668
287.9007	0.8010793
287.9184	0.8010793
287.9381	0.8011183
287.9528	0.8011183
287.9725	0.8011718
287.9927	0.8012081
288.0048	0.8012081
288.0195	0.8012124
288.04	0.8012124
288.0541	0.8012471
288.0713	0.8012471
288.0868	0.8012815
288.1057	0.8012815
288.1197	0.8013191
288.1369	0.8013191
288.1487	0.801333
288.1679	0.801333
288.1814	0.8013673
288.2039	0.8013673
288.2126	0.8014042
288.2346	0.8014399
288.2538	0.8014399
288.2656	0.8014525
288.2802	0.8014525
288.2965	0.8014789
288.3098	0.8014789
288.33	0.8014964
288.3458	0.8014964
288.3647	0.8015258
288.3872	0.8015258
288.3988	0.8015501
288.4203	0.8015501
288.4381	0.8015613
288.4499	0.8016286
288.4626	0.8016286
288.4847	0.8016636
288.4996	0.8016636
288.5107	0.8016843
288.5295	0.8016843
288.5412	0.8017039
288.5621	0.8017039
288.5753	0.801729
288.5948	0.801729
288.6067	0.8017642
288.625	0.8017642
288.6411	0.8017822
288.6609	0.8017822
288.673	0.8018059
288.6925	0.8018457
288.7063	0.8018457
288.727	0.8018706
288.7408	0.8018706
288.7614	0.8018878
288.782	0.8018878
288.7953	0.8019189
288.8077	0.8019189
288.8289	0.8019221
288.8408	0.8019221
288.8651	0.8019753
288.8772	0.8019753
288.8953	0.8020053
288.9179	0.8020288
288.9286	0.8020288
288.9456	0.802098
288.9639	0.802098
288.9772	0.8020798
288.9978	0.8020798
289.0179	0.8020773
289.0354	0.8020773
289.0441	0.8021319
289.065	0.8021319
289.0797	0.8021641
289.0986	0.8021641
289.1111	0.8021859
289.1263	0.8021894
289.1546	0.8021894
289.1687	0.8021962
289.1874	0.8021962
289.1993	0.8022571
289.2203	0.8022571
289.2327	0.802299
289.2543	0.802299
289.263	0.8023165
289.2843	0.8023165
289.2947	0.8023299
289.3152	0.8023299
289.3341	0.8023836
289.3457	0.8023836
289.363	0.8024087
289.3783	0.8024327
289.3967	0.8024327
289.4092	0.8024644
289.4307	0.8024644
289.442	0.802512
289.4616	0.802512
289.4746	0.8025101
289.4897	0.8025101
289.5098	0.8025473
289.5262	0.8025473
289.5381	0.8025522
289.5593	0.8025522
289.5732	0.8025879
289.5942	0.8026154
289.6072	0.8026154
289.6256	0.8026302
289.6449	0.8026302
289.6608	0.8026676
289.6834	0.8026676
289.6953	0.8027008
289.7089	0.8027008
289.7299	0.8026981
289.7421	0.8026981
289.7616	0.8027387
289.7758	0.8027387
289.7976	0.8027529
289.8106	0.8027529
289.8296	0.8027878
289.8503	0.8028197
289.8636	0.8028197
289.876	0.8028336
289.8979	0.8028336
289.92	0.8028595
289.9362	0.8028595
289.954	0.8028663
289.9756	0.8028663
289.9859	0.8029381
290.0055	0.8029381
290.0205	0.8029487
290.0379	0.8029487
290.0518	0.8029763
290.0705	0.803003
290.0799	0.803003
290.0987	0.8030213
290.1135	0.8030213
290.1268	0.8030431
290.1444	0.8030431
290.1649	0.8030788
290.1797	0.8030788
290.1973	0.8031206
290.2106	0.8031206
290.2297	0.8031462
290.2436	0.8031462
290.2626	0.8031541
290.2731	0.8031541
290.2936	0.8031822
290.3084	0.8032296
290.3266	0.8032296
290.3408	0.8032444
290.3632	0.8032444
290.376	0.803267
290.3967	0.803267
290.4081	0.8032954
290.4189	0.8032954
290.4425	0.8033161
290.4652	0.8033161
290.4777	0.8033502
290.4919	0.8033502
290.5053	0.8033933
290.5272	0.8033884
290.5488	0.8033884
290.5624	0.8034102
290.5752	0.8034102
290.5974	0.803471
290.6176	0.803471
290.6283	0.8035011
290.6423	0.8035011
290.6653	0.8035368
290.6778	0.8035368
290.6796	0.8035532
290.6995	0.8035532
290.7146	0.8035665
290.7365	0.8035665
290.7579	0.8035837
290.7711	0.8036085
290.7935	0.8036085
290.8075	0.8036393
290.8275	0.8036393
290.8443	0.8036513
290.8651	0.8036513
290.8779	0.803686
290.8993	0.803686
290.9153	0.8036939
290.9366	0.8036939
290.95	0.8037454
290.9685	0.8037454
290.9836	0.8037716
291.005	0.8037905
291.019	0.8037905
291.0392	0.8038079
291.0515	0.8038079
291.0728	0.8038303
291.0842	0.8038303
291.1059	0.8038594
291.1181	0.8038594
291.1398	0.8038774
291.1495	0.8038774
291.1697	0.803903
291.1837	0.803903
291.2031	0.8039459
291.2156	0.8039459
291.2279	0.8039797
291.2489	0.8039797
291.2678	0.8040029
291.2817	0.8040323
291.2962	0.8040323
291.3145	0.8040512
291.3265	0.8040512
291.3475	0.8040752
291.3635	0.8040752
291.3778	0.8041193
291.3909	0.8041193
291.4108	0.8041589
291.4259	0.8041589
291.4419	0.8041693
291.4621	0.8041782
291.4757	0.8041782
291.4952	0.8041998
291.5109	0.8041998
291.5309	0.804241
291.5458	0.804241
291.5567	0.8042876
291.5804	0.8042876
291.5921	0.8042985
291.6101	0.8042985
291.6304	0.8043059
291.6427	0.8043059
291.6627	0.8043187
291.6767	0.8043187
291.6973	0.8043632
291.7101	0.8044028
291.7293	0.8044028
291.7444	0.8044189
291.7639	0.8044189
291.7779	0.8044475
291.7947	0.8044475
291.8099	0.8044726
291.8294	0.8044726
291.8434	0.8045096
291.8645	0.8045096
291.8797	0.8045402
291.8919	0.8045402
291.9123	0.8045588
291.9294	0.8045669
291.9428	0.8045669
291.9648	0.8045904
291.9766	0.8045904
291.9977	0.804628
292.0109	0.804628
292.0329	0.8046837
292.0449	0.8046837
292.0657	0.8046905
292.0778	0.8046905
292.0992	0.8047289
292.1092	0.8047289
292.1327	0.8047317
292.1464	0.8047317
292.1664	0.8047557
292.1787	0.8047557
292.1924	0.8047935
292.213	0.8048452
292.2256	0.8048452
292.2428	0.8048609
292.2646	0.8048609
292.2781	0.8048762
292.2916	0.8048762
292.3148	0.8049141
292.332	0.8049141
292.3463	0.8049016
292.3604	0.8049016
292.3819	0.8049845
292.4017	0.8050069
292.416	0.8050069
292.4272	0.8050213
292.4475	0.8050213
292.4616	0.8050478
292.4796	0.8050478
292.492	0.8050821
292.5161	0.8050821
292.5304	0.8051026
292.5439	0.8051026
292.5611	0.8051383
292.578	0.8051383
292.6003	0.8051678
292.6138	0.8052196
292.6264	0.8052196
292.6459	0.8052196
292.6649	0.8052199
292.6803	0.8052395
292.6984	0.8052395
292.711	0.8052632
292.7336	0.8052632
292.7466	0.8052843
292.7609	0.8052843
292.7821	0.8053344
292.7939	0.8053344
292.814	0.805353
292.8271	0.805353
292.8481	0.8054195
292.8584	0.8054195
292.8813	0.8053928
292.8948	0.8054479
292.914	0.8054479
292.9238	0.8054506
292.9473	0.8054506
292.9588	0.8054782
292.9797	0.8054782
292.9917	0.8055136
293.015	0.8055136
293.0369	0.805551
293.0518	0.805551
293.0705	0.8055521
293.0903	0.8055769
293.1019	0.8055769
293.12	0.8055845
293.1326	0.8055845
293.1456	0.8056235
293.1637	0.8056235
293.1772	0.8056361
293.1973	0.8056361
293.2137	0.8056756
293.2287	0.8056756
293.2494	0.8056974
293.2614	0.8056974
293.2738	0.8057487
293.2922	0.8057487
293.3141	0.805755
293.325	0.805755
293.3457	0.8057992
293.3587	0.8058319
293.3699	0.8058319
293.3906	0.8058186
293.4062	0.8058186
293.4251	0.8058786
293.4384	0.8058786
293.4565	0.8058802
293.4797	0.8058802
293.4921	0.805907
293.5065	0.805907
293.5284	0.8059372
293.5419	0.8059372
293.5617	0.8059835
293.5764	0.8059835
293.5965	0.8060005
293.61	0.8060308
293.6305	0.8060308
293.6454	0.8060392
